Date,Prices,Geothermal,Hydro,Photovoltaic,Self-consumption,Thermal,Wind,TOT Generation,Renewables weight,Total Load,Load forecasted
2024-05-13 19:00:00,134.16507,0.58,10.98,1.2,4.25,15.83,0.6,29.19,0.4576909900650907,38886.24975,38622.001
2024-05-13 20:00:00,138.28671,0.58,12.29,0.13,4.079,15.99,0.47,29.46,0.4572301425661914,38829.0,38521.74975
2024-05-13 21:00:00,120.42932,0.58,10.2,0.02,3.991,15.82,0.43,27.05,0.4151571164510166,37322.99975,37313.74975
2024-05-13 22:00:00,99.72387,0.58,8.39,0.0,3.761,13.76,0.45,23.18,0.4063848144952545,34332.99975,34399.999500000005
2024-05-13 23:00:00,95.83,0.58,8.11,0.01,3.512,12.06,0.45,21.21,0.4314002828854313,31180.24975,31424.24975
2024-05-14 00:00:00,94.97296,0.58,8.12,0.01,2.986,11.46,0.43,20.6,0.4436893203883494,28493.999,28768.2505
2024-05-14 01:00:00,93.88,0.58,6.9,0.01,2.747,10.55,0.41,18.45,0.4281842818428185,26736.2495,26923.0
2024-05-14 02:00:00,90.0,0.58,6.66,0.01,2.633,9.98,0.47,17.7,0.4361581920903954,26137.75025,26092.5
2024-05-14 03:00:00,86.08,0.58,6.31,0.01,2.613,9.72,0.44,17.060000000000002,0.4302461899179366,25692.25025,25797.24975
2024-05-14 04:00:00,86.08,0.58,6.34,0.01,2.715,10.08,0.4,17.409999999999997,0.4210224009190121,26025.50025,25920.5
2024-05-14 05:00:00,94.96711,0.58,7.04,0.01,2.801,10.31,0.4,18.34,0.4378407851690294,26957.5,27031.75025
2024-05-14 06:00:00,112.50546,0.58,8.42,0.41,3.435,12.45,0.49,22.35,0.4429530201342282,30954.50025,30670.99925
2024-05-14 07:00:00,143.0,0.58,10.24,2.32,4.284,13.77,0.5,27.41,0.4976286026997446,36691.75,36151.75075
2024-05-14 08:00:00,136.3,0.58,9.95,5.55,5.133,13.68,0.5,30.26,0.5479180436219432,41141.99975,41301.749500000005
2024-05-14 09:00:00,110.0,0.54,7.95,8.38,5.731,12.67,0.59,30.13,0.5794888815134418,42433.50025,43794.75
2024-05-14 10:00:00,95.0,0.52,7.01,10.44,6.086,10.45,0.62,29.04,0.6401515151515151,41864.5,43826.25125
2024-05-14 11:00:00,89.02187,0.52,6.46,10.71,6.006,9.77,0.68,28.14,0.6528073916133618,40254.25,42814.999500000005
2024-05-14 12:00:00,76.57,0.52,5.93,11.59,6.014,9.14,0.96,28.14,0.6751954513148543,38926.00025,40462.75
2024-05-14 13:00:00,73.0,0.52,6.09,11.78,6.056,9.31,1.22,28.92,0.6780774550484093,39523.24925,40672.74975
2024-05-14 14:00:00,82.35,0.52,6.48,11.6,6.077,10.34,1.51,30.450000000000003,0.6604269293924466,41273.0,41825.25025
2024-05-14 15:00:00,89.01025,0.52,6.8,10.55,5.875,10.82,1.82,30.51,0.6453621763356276,41986.75075,42525.25
2024-05-14 16:00:00,96.64,0.51,7.36,9.28,5.62,11.1,2.02,30.27,0.6333002973240832,42394.75,42499.00025
2024-05-14 17:00:00,96.77438,0.54,7.88,6.6,5.262,12.56,2.1,29.68,0.5768194070080863,41390.0,41927.25025
2024-05-14 18:00:00,104.93,0.56,9.03,3.36,4.884,16.15,1.57,30.67,0.4734268014346267,40138.7505,40842.49975
2024-05-14 19:00:00,138.67,0.57,10.76,1.06,4.369,17.44,1.21,31.040000000000003,0.4381443298969072,39809.9995,40352.25025
2024-05-14 20:00:00,147.33,0.57,11.34,0.11,4.008,17.36,1.21,30.59,0.4324942791762013,39330.49975,39640.50025
2024-05-14 21:00:00,135.01666,0.58,10.33,0.01,4.046,16.84,1.29,29.05,0.4203098106712565,37600.5,38244.49975
2024-05-14 22:00:00,100.91,0.58,8.24,0.01,3.798,14.87,1.39,25.09,0.4073335990434436,34613.75,35515.2505
2024-05-14 23:00:00,98.09,0.58,7.79,0.0,3.391,13.1,1.35,22.82,0.4259421560035056,31571.25075,32050.5
2024-05-15 00:00:00,91.26,0.58,7.56,0.01,2.962,11.37,1.27,20.79,0.4531024531024531,28704.5,29312.75
2024-05-15 01:00:00,90.1,0.58,6.9,0.0,2.808,10.99,1.15,19.62,0.4398572884811418,27159.49975,27457.25
2024-05-15 02:00:00,88.0,0.58,6.72,0.01,2.648,10.8,1.12,19.23,0.438377535101404,26236.2495,26691.2505
2024-05-15 03:00:00,86.10691,0.58,6.7,0.0,2.595,10.45,1.14,18.87,0.4462109167991521,25919.5,26225.0005
2024-05-15 04:00:00,87.0,0.58,6.8,0.01,2.613,10.57,1.27,19.23,0.4503380135205408,26208.49975,26430.25025
2024-05-15 05:00:00,93.25,0.58,7.69,0.01,2.665,11.46,1.33,21.07,0.4560987185571903,27379.49975,27442.49975
2024-05-15 06:00:00,106.11,0.58,8.63,0.26,3.056,13.9,1.37,24.74,0.4381568310428455,31075.2495,30887.9995
2024-05-15 07:00:00,126.0,0.58,10.5,1.18,3.515,15.42,1.33,29.01,0.468459152016546,36546.00025,36088.74925
2024-05-15 08:00:00,134.22,0.58,11.34,2.59,3.725,15.69,1.31,31.51,0.5020628371945415,40395.75,39813.0005
2024-05-15 09:00:00,113.33,0.57,10.31,4.42,4.113,15.46,1.39,32.15,0.5191290824261275,42429.2505,41489.7495
2024-05-15 10:00:00,99.86,0.58,8.91,6.19,4.331,15.04,1.41,32.129999999999995,0.5319016495487084,43103.0,41431.75
2024-05-15 11:00:00,97.23052,0.57,8.72,7.45,4.515,14.01,1.36,32.11,0.5636873248209281,43274.5,40771.49975
2024-05-15 12:00:00,93.47973,0.57,7.79,7.55,3.957,13.24,1.57,30.72,0.5690104166666667,40199.49975,39472.99975
2024-05-15 13:00:00,91.37381,0.57,7.53,7.71,3.924,12.89,1.93,30.63,0.5791707476330394,39546.74975,39985.50025
2024-05-15 14:00:00,91.42314,0.57,8.03,8.01,4.414,13.13,2.33,32.07,0.5905830994699095,41734.75,41056.74975
2024-05-15 15:00:00,88.35254,0.57,7.49,7.73,4.438,13.53,2.37,31.69,0.5730514357841591,42000.749500000005,41623.00025
2024-05-15 16:00:00,92.0,0.57,7.67,6.13,4.183,14.16,2.54,31.07,0.5442549082716447,41212.749500000005,41803.49975
2024-05-15 17:00:00,93.35586,0.57,7.84,4.33,3.974,14.78,2.5,30.02,0.5076615589606929,39853.75,41284.5
2024-05-15 18:00:00,97.75577,0.57,9.61,2.37,3.947,16.03,2.21,30.790000000000003,0.4793764209158818,39437.25,40355.25025
2024-05-15 19:00:00,132.66,0.57,10.65,0.8,3.828,17.36,2.03,31.410000000000004,0.4473097739573384,39415.75025,39953.499500000005
2024-05-15 20:00:00,141.77085,0.57,11.11,0.14,3.74,17.64,2.09,31.55,0.4408874801901743,39209.00025,39001.999500000005
2024-05-15 21:00:00,125.62491,0.57,9.89,0.01,3.609,17.06,2.07,29.6,0.4236486486486486,37505.50025,38002.00025
2024-05-15 22:00:00,97.76567,0.57,8.64,0.01,3.355,14.31,2.17,25.700000000000003,0.4431906614785992,34402.24975,35390.499500000005
2024-05-15 23:00:00,96.0,0.57,7.8,0.01,3.015,12.12,2.27,22.77,0.4677206851119894,31124.0,31975.0005
2024-05-16 00:00:00,97.37,0.58,7.59,0.01,2.394,10.06,2.28,20.520000000000003,0.509746588693957,28197.75,28902.9995
2024-05-16 01:00:00,88.52201,0.58,7.13,0.01,2.073,8.76,2.43,18.91,0.5367530407191962,26286.24975,27054.2495
2024-05-16 02:00:00,85.43,0.58,7.02,0.01,2.114,8.13,2.24,17.98,0.5478309232480534,25619.25,26201.5005
2024-05-16 03:00:00,82.3972,0.58,6.72,0.01,2.108,7.81,2.13,17.25,0.5472463768115942,25378.7495,25799.50025
2024-05-16 04:00:00,83.46,0.58,6.72,0.01,2.209,7.91,2.11,17.33,0.5435660703981535,25687.4995,25917.7495
2024-05-16 05:00:00,85.0,0.58,7.08,0.0,2.377,8.59,2.36,18.61,0.538420204191295,26937.25,26980.2495
2024-05-16 06:00:00,98.5,0.58,8.24,0.24,2.701,11.39,2.22,22.67,0.4975738861932069,30617.24975,30178.25
2024-05-16 07:00:00,127.26,0.56,10.24,1.55,3.39,12.82,2.42,27.590000000000003,0.5353388909025009,36139.7505,35636.0
2024-05-16 08:00:00,130.0,0.55,11.04,4.0,4.059,12.99,2.42,31.0,0.5809677419354838,40966.00075,40207.999500000005
2024-05-16 09:00:00,104.06,0.55,9.62,5.98,4.413,12.48,2.42,31.05,0.5980676328502416,42328.75,42308.75025
2024-05-16 10:00:00,98.5,0.55,8.19,7.53,4.471,12.26,2.32,30.85,0.6025931928687196,42084.25025,42875.75025
2024-05-16 11:00:00,90.1,0.55,7.78,8.39,4.536,11.22,2.22,30.16,0.6279840848806366,41482.24975,42784.50025
2024-05-16 12:00:00,78.34203,0.57,6.97,9.99,4.715,9.56,2.41,29.500000000000004,0.6759322033898305,40537.5,41416.49975
2024-05-16 13:00:00,79.83281,0.57,6.54,10.39,4.772,9.2,2.46,29.16,0.6844993141289438,40287.5005,40362.49975
2024-05-16 14:00:00,87.57,0.57,6.84,10.18,4.894,9.6,2.6,29.79,0.6777442094662639,41087.50025,41409.7495
2024-05-16 15:00:00,89.47663,0.57,7.29,9.97,5.26,10.17,3.17,31.17,0.6737247353224254,42772.24975,42333.75
2024-05-16 16:00:00,94.02,0.57,7.75,7.94,4.79,10.65,3.57,30.480000000000004,0.6505905511811023,41687.749500000005,41551.25025
2024-05-16 17:00:00,91.46,0.57,7.83,5.81,4.744,11.9,3.63,29.74,0.5998655010087425,40917.25025,40899.74975
2024-05-16 18:00:00,100.57,0.58,9.17,3.43,4.599,14.14,3.31,30.63,0.5383610839046686,40046.75,40440.00025
2024-05-16 19:00:00,125.53,0.58,11.28,1.06,4.226,14.89,3.5,31.31,0.5244330884701374,39676.2505,39922.7495
2024-05-16 20:00:00,133.88935,0.58,12.52,0.14,4.018,15.42,3.58,32.24,0.521712158808933,39373.74925,39415.0005
2024-05-16 21:00:00,119.26,0.58,10.07,0.02,3.974,14.95,3.79,29.41,0.4916695001700102,37806.749500000005,38173.49925
2024-05-16 22:00:00,101.43488,0.58,8.29,0.02,3.749,12.41,3.77,25.07,0.5049860390905465,34602.499500000005,35317.500499999995
2024-05-16 23:00:00,99.49,0.58,8.04,0.02,3.443,10.67,3.68,22.99,0.5358851674641149,31591.499750000003,31951.749750000003
2024-05-17 00:00:00,85.00612,0.58,7.16,0.03,2.963,9.1,3.39,20.26,0.5508390918065152,28725.74975,29343.25025
2024-05-17 01:00:00,83.20765,0.58,6.77,0.02,2.767,8.7,2.81,18.88,0.5391949152542374,26937.5,27560.0005
2024-05-17 02:00:00,82.08111,0.58,6.69,0.01,2.67,8.64,2.29,18.21,0.5255354200988468,26045.74975,26653.00025
2024-05-17 03:00:00,82.58855,0.58,6.89,0.01,2.591,9.16,1.69,18.33,0.5002727768685215,25699.75,26206.7495
2024-05-17 04:00:00,85.81532,0.58,7.02,0.01,2.614,9.42,1.53,18.56,0.492456896551724,26004.2505,26292.49925
2024-05-17 05:00:00,90.47702,0.58,7.38,0.01,2.719,9.86,1.35,19.18,0.4859228362877998,27229.2495,27318.24975
2024-05-17 06:00:00,113.73,0.56,8.8,0.54,3.273,11.32,1.24,22.46,0.495992876224399,30878.2495,30670.5005
2024-05-17 07:00:00,137.07314,0.55,11.22,2.8,4.036,12.27,0.86,27.7,0.5570397111913358,36970.24975,35832.00025
2024-05-17 08:00:00,130.23,0.55,12.08,5.85,4.743,11.52,0.62,30.62,0.6237753102547355,40977.7505,40433.00025
2024-05-17 09:00:00,103.32173,0.55,9.33,9.37,5.845,11.14,0.66,31.05,0.6412238325281804,42842.50025,42931.5
2024-05-17 10:00:00,93.66,0.54,7.75,11.54,6.185,9.55,0.92,30.3,0.6848184818481848,42233.5,43015.25025
2024-05-17 11:00:00,81.9,0.54,7.04,13.1,6.498,7.81,1.53,30.02,0.739840106595603,41925.50025,42663.75075
2024-05-17 12:00:00,59.67,0.54,6.14,14.55,6.565,6.78,2.07,30.08,0.7746010638297872,40486.24975,41559.75075
2024-05-17 13:00:00,45.50101,0.54,5.95,14.44,6.412,6.75,2.28,29.96,0.7746995994659546,39737.50025,41029.5
2024-05-17 14:00:00,54.47874,0.54,6.15,13.95,6.622,6.93,2.34,29.91,0.7683049147442327,40488.749500000005,41272.999500000005
2024-05-17 15:00:00,60.00892,0.54,6.28,12.54,6.174,6.99,2.23,28.58,0.7554233729881035,39817.00025,41480.49975
2024-05-17 16:00:00,76.2,0.54,6.85,11.64,6.405,8.29,1.97,29.29,0.7169682485489929,41443.24925,41274.24925
2024-05-17 17:00:00,89.49,0.55,7.65,8.6,5.718,10.87,1.66,29.33,0.6293897033753836,40320.50025,40135.75075
2024-05-17 18:00:00,101.22846,0.58,9.44,4.8,5.093,14.23,1.18,30.23,0.5292755540853457,39689.0005,39127.49975
2024-05-17 19:00:00,131.6,0.59,11.52,1.56,4.204,16.56,1.05,31.28,0.4705882352941177,38868.75025,38839.999
2024-05-17 20:00:00,139.66143,0.6,12.32,0.2,3.87,16.77,0.93,30.82,0.4558728098637248,38069.0,38734.5
2024-05-17 21:00:00,128.4,0.61,10.92,0.01,3.833,16.16,0.89,28.59,0.434767401189227,37010.0,37589.0
2024-05-17 22:00:00,104.01322,0.57,8.7,0.01,3.597,14.7,0.83,24.809999999999995,0.407496977025393,34028.49975,34891.0
2024-05-17 23:00:00,100.93423,0.6,8.01,0.01,3.126,12.77,0.87,22.26,0.4263252470799639,30984.9995,31609.75025
2024-05-18 00:00:00,101.01,0.61,8.86,0.0,2.838,10.26,0.96,20.69,0.5041082648622524,28615.25,28780.49925
2024-05-18 01:00:00,96.1,0.61,8.26,0.01,2.645,9.25,1.02,19.15,0.5169712793733681,27043.2495,26901.75
2024-05-18 02:00:00,91.83,0.61,7.79,0.01,2.55,8.77,0.9,18.08,0.5149336283185841,26021.5005,25812.7505
2024-05-18 03:00:00,87.44,0.61,7.6,0.01,2.442,8.62,0.79,17.629999999999995,0.5110606920022689,25378.5005,25213.25025
2024-05-18 04:00:00,87.44,0.61,7.62,0.0,2.473,8.38,0.84,17.45,0.5197707736389685,25373.24975,25070.75025
2024-05-18 05:00:00,90.0,0.61,7.6,0.01,2.426,8.31,0.92,17.450000000000003,0.5237822349570199,25291.99975,25240.49975
2024-05-18 06:00:00,94.29,0.61,7.81,0.47,2.45,8.31,1.13,18.33,0.5466448445171849,25805.25025,26049.9995
2024-05-18 07:00:00,97.73,0.61,7.97,2.24,2.776,7.56,1.4,19.78,0.6177957532861478,27958.25075,28798.74975
2024-05-18 08:00:00,96.88,0.61,7.78,5.04,3.339,6.75,1.38,21.56,0.6869202226345084,30203.00025,32067.749
2024-05-18 09:00:00,81.82,0.61,6.83,8.17,4.156,6.36,1.57,23.54,0.72982158028887,31895.75075,34182.0
2024-05-18 10:00:00,78.22,0.61,6.26,9.47,4.338,5.89,1.52,23.75,0.752,30689.5,33808.99925
2024-05-18 11:00:00,90.1,0.6,6.67,10.45,4.71,6.07,1.2,24.99,0.7571028411364545,30646.5,33341.499500000005
2024-05-18 12:00:00,78.96,0.6,6.49,11.28,5.046,6.61,1.03,26.01,0.7458669742406767,31139.5,32743.74975
2024-05-18 13:00:00,61.73,0.6,7.24,11.24,5.172,6.76,0.85,26.69,0.7467216185837393,30817.9995,31728.0
2024-05-18 14:00:00,64.48,0.61,6.92,9.95,4.648,6.36,1.4,25.24,0.7480190174326466,29001.7505,30594.25
2024-05-18 15:00:00,75.61,0.61,6.68,10.28,4.613,6.74,1.52,25.83,0.7390631049167634,30005.50025,30373.75025
2024-05-18 16:00:00,93.46,0.61,8.3,9.13,4.533,7.37,1.35,26.76,0.7245889387144993,31218.2505,30885.5005
2024-05-18 17:00:00,93.25,0.61,8.45,6.88,4.227,8.59,1.04,25.57,0.664059444661713,31268.75025,31480.99975
2024-05-18 18:00:00,104.7153,0.61,9.31,3.88,3.821,10.37,0.96,25.130000000000003,0.5873458018304815,31760.75,32096.75025
2024-05-18 19:00:00,122.52691,0.62,10.89,1.15,3.103,11.52,1.0,25.18,0.5424940428911835,31934.99925,32306.7495
2024-05-18 20:00:00,125.91997,0.62,11.53,0.14,2.919,11.97,0.82,25.08,0.5227272727272727,32024.2495,32269.5005
2024-05-18 21:00:00,113.46795,0.62,11.06,0.01,2.949,11.97,0.68,24.34,0.5082169268693508,31445.50025,31657.7495
2024-05-18 22:00:00,98.94826,0.62,9.19,0.01,2.87,10.73,0.7,21.25,0.4950588235294117,29681.2495,29854.4995
2024-05-18 23:00:00,95.49576,0.62,8.39,0.01,2.799,9.82,0.72,19.56,0.4979550102249489,27375.25,27796.24875
2024-05-19 00:00:00,99.2493,0.62,8.26,0.0,2.434,8.54,0.78,18.2,0.5307692307692307,25393.75,25744.50025
2024-05-19 01:00:00,92.0,0.62,7.38,0.01,2.125,7.19,0.97,16.169999999999998,0.5553494124922698,23353.50025,23972.99975
2024-05-19 02:00:00,85.15235,0.62,6.96,0.01,1.99,6.28,1.68,15.55,0.5961414790996784,22304.49925,22957.50075
2024-05-19 03:00:00,83.22058,0.62,6.91,0.0,1.738,5.62,1.65,14.8,0.6202702702702703,21384.4995,22225.25
2024-05-19 04:00:00,82.22462,0.62,7.1,0.01,1.69,5.87,1.55,15.15,0.6125412541254125,21327.2505,22019.99975
2024-05-19 05:00:00,84.0,0.62,7.29,0.01,1.698,5.98,1.22,15.12,0.6044973544973545,21306.99975,22023.25
2024-05-19 06:00:00,75.45,0.62,7.36,0.52,1.738,5.85,0.78,15.13,0.6133509583608724,21242.99975,21992.5005
2024-05-19 07:00:00,71.95042,0.62,7.26,2.28,2.111,5.65,0.51,16.32,0.6537990196078431,22683.499,23228.24975
2024-05-19 08:00:00,80.0,0.62,7.31,5.08,2.813,5.54,0.63,19.18,0.7111574556830031,24880.25025,25041.00075
2024-05-19 09:00:00,76.0,0.62,6.93,7.58,3.572,5.54,0.77,21.44,0.7416044776119403,26606.2495,26905.50025
2024-05-19 10:00:00,69.0,0.61,6.51,8.02,3.616,5.47,0.68,21.29,0.7430718647252231,25727.7505,27188.25025
2024-05-19 11:00:00,90.73,0.61,7.03,10.23,4.461,5.23,0.66,23.76,0.7798821548821548,27657.74975,28188.50025
2024-05-19 12:00:00,85.0,0.61,5.71,10.67,4.656,5.23,0.94,23.160000000000004,0.7741796200345423,27433.5,28201.50025
2024-05-19 13:00:00,70.0,0.61,5.2,10.74,4.78,5.27,1.21,23.03,0.771168041684759,26845.7505,27595.25
2024-05-19 14:00:00,70.0,0.61,5.16,10.65,4.835,5.47,1.6,23.49,0.7671349510429971,27083.75,26550.50025
2024-05-19 15:00:00,63.65,0.61,6.21,9.95,4.669,5.58,1.62,23.97,0.76720901126408,27700.24975,26711.75025
2024-05-19 16:00:00,90.0,0.61,7.14,9.14,4.339,5.9,1.89,24.68,0.7609400324149109,28253.49975,27466.25
2024-05-19 17:00:00,85.0,0.61,7.13,6.99,3.835,6.75,1.26,22.74,0.7031662269129287,28512.25,27725.0005
2024-05-19 18:00:00,98.0,0.61,8.62,4.33,3.33,8.19,0.8,22.55,0.6368070953436806,29175.75,28225.2505
2024-05-19 19:00:00,113.68854,0.61,10.31,1.43,2.756,9.69,0.62,22.66,0.5723742277140335,29361.74975,29018.99975
2024-05-19 20:00:00,122.48,0.61,10.85,0.18,2.54,10.8,0.57,23.01,0.530638852672751,30115.75,29928.24975
2024-05-19 21:00:00,121.24,0.61,10.81,0.01,2.48,10.64,0.51,22.58,0.528786536758193,29887.0,30082.75025
2024-05-19 22:00:00,109.0,0.6,9.11,0.01,2.496,10.14,0.53,20.39,0.502697400686611,28328.25,28747.25025
2024-05-19 23:00:00,100.0,0.59,8.04,0.01,2.413,9.09,0.52,18.25,0.5019178082191781,26218.4995,26490.25025
2024-05-20 00:00:00,90.64492,0.59,7.2,0.01,2.181,7.69,0.62,16.11,0.5226567349472377,24060.75025,24540.99975
2024-05-20 01:00:00,87.36,0.59,6.66,0.01,2.061,7.03,0.74,15.03,0.5322687957418497,22829.74975,23033.25075
2024-05-20 02:00:00,81.639,0.61,6.19,0.0,2.03,6.49,0.8,14.090000000000002,0.5393896380411639,22168.24975,22285.499
2024-05-20 03:00:00,81.67528,0.61,6.19,0.01,1.892,6.31,0.81,13.93,0.5470208183776023,21618.50025,21832.50025
2024-05-20 04:00:00,83.25577,0.61,6.56,0.01,2.035,6.76,0.81,14.75,0.5416949152542373,22453.75075,22452.49975
2024-05-20 05:00:00,88.28862,0.61,7.21,0.01,2.361,7.59,0.81,16.23,0.5323475046210722,24171.49975,24285.25025
2024-05-20 06:00:00,101.82,0.61,8.69,0.5,2.875,9.99,0.86,20.65,0.5162227602905568,28780.99925,28496.99975
2024-05-20 07:00:00,115.21,0.61,9.31,2.03,3.637,11.19,0.95,24.09,0.535491905354919,33959.24975,34298.75025
2024-05-20 08:00:00,119.29,0.61,9.53,3.95,4.13,11.54,0.9,26.53,0.5650207312476442,37822.50025,38911.0
2024-05-20 09:00:00,109.42,0.61,8.76,5.97,4.696,10.93,0.9,27.17,0.597718071402282,38961.5,41391.0
2024-05-20 10:00:00,98.49,0.6,7.83,7.82,4.998,9.59,1.07,26.91,0.6436269044964698,38744.99975,41194.25025
2024-05-20 11:00:00,93.83,0.6,7.05,8.6,5.158,8.75,1.32,26.32,0.6675531914893617,38273.49975,40874.25025
2024-05-20 12:00:00,82.6,0.6,5.73,9.02,5.285,8.35,1.52,25.22,0.668913560666138,36848.5,39964.00025
2024-05-20 13:00:00,82.6,0.59,5.89,8.76,5.475,8.49,1.85,25.58,0.668100078186083,37652.2505,39900.749
2024-05-20 14:00:00,94.2,0.6,6.53,7.62,5.228,9.06,2.48,26.290000000000003,0.6553822746291365,38315.7505,40467.499500000005
2024-05-20 15:00:00,95.0,0.6,7.03,7.1,5.264,9.68,2.7,27.11,0.6429361859092586,39956.50075,40987.74925
2024-05-20 16:00:00,95.47,0.6,7.76,6.51,5.266,10.61,2.77,28.25,0.6244247787610621,40645.99975,41373.5
2024-05-20 17:00:00,102.5,0.6,8.23,4.47,4.756,13.07,2.74,29.11,0.5510133974579182,39847.25,40291.74975
2024-05-20 18:00:00,104.86,0.6,8.85,2.07,4.284,15.07,2.61,29.2,0.483904109589041,38794.25075,39378.00025
2024-05-20 19:00:00,131.0,0.6,10.9,0.49,3.997,16.01,2.52,30.52,0.4754259501965924,38901.5,39104.74975
2024-05-20 20:00:00,137.34313,0.61,11.78,0.04,3.952,15.97,2.26,30.66,0.4791258969341161,38972.99975,38718.5005
2024-05-20 21:00:00,117.65642,0.6,10.44,0.0,3.874,15.41,1.95,28.4,0.457394366197183,37319.99975,37560.49975
2024-05-20 22:00:00,100.26367,0.6,8.8,0.0,3.693,13.2,1.53,24.130000000000003,0.4529631164525486,34546.00025,34681.25
2024-05-20 23:00:00,94.48471,0.61,8.06,0.0,3.643,11.24,1.46,21.37,0.4740290126345343,31716.50025,31819.75
2024-05-21 00:00:00,95.62632,0.61,7.96,0.0,3.131,9.31,1.38,19.26,0.5166147455867082,29272.25025,29117.2495
2024-05-21 01:00:00,89.72224,0.61,7.17,0.0,2.814,8.85,1.38,18.009999999999998,0.5086063298167686,27464.25025,27423.4995
2024-05-21 02:00:00,78.78304,0.61,6.91,0.0,2.708,8.2,1.63,17.349999999999998,0.5273775216138329,26468.49975,26530.7495
2024-05-21 03:00:00,80.6,0.61,6.51,0.0,2.853,8.25,2.06,17.43,0.5266781411359724,26438.5,26103.25
2024-05-21 04:00:00,80.6,0.61,6.81,0.0,2.796,7.32,3.01,17.75,0.5876056338028169,26284.24975,26479.74975
2024-05-21 05:00:00,81.5,0.61,7.06,0.01,2.836,7.24,4.02,18.94,0.617740232312566,27428.5,27509.75
2024-05-21 06:00:00,99.82,0.61,8.4,0.32,3.397,8.85,4.72,22.9,0.6135371179039302,31521.5,30993.50075
2024-05-21 07:00:00,119.42,0.59,9.17,1.39,4.017,10.07,5.23,26.45,0.6192816635160682,37029.2495,35813.000499999995
2024-05-21 08:00:00,118.13,0.59,9.95,3.26,4.444,10.48,5.3,29.58,0.645706558485463,41172.0,39793.50025
2024-05-21 09:00:00,109.87,0.6,9.19,5.52,4.976,9.88,5.47,30.66,0.6777560339204175,43022.99925,41393.74975
2024-05-21 10:00:00,96.18288,0.6,8.51,8.33,5.61,9.06,5.44,31.94,0.7163431433938634,43884.24975,41946.24975
2024-05-21 11:00:00,87.44825,0.6,7.39,10.8,6.4,8.23,5.8,32.82,0.7492382693479586,44710.75,42177.75
2024-05-21 12:00:00,79.94532,0.6,6.77,12.36,6.54,6.68,6.08,32.489999999999995,0.7943982763927362,43117.25025,40346.24975
2024-05-21 13:00:00,67.39977,0.6,6.35,12.95,6.763,6.94,6.13,32.97,0.7895056111616621,42779.00025,40343.0
2024-05-21 14:00:00,67.79,0.6,6.43,12.82,6.951,7.24,5.83,32.92,0.7800729040097205,43087.24925,41330.75
2024-05-21 15:00:00,74.08926,0.6,6.54,11.79,6.875,7.34,5.94,32.21,0.7721204594846321,42473.50025,42058.75075
2024-05-21 16:00:00,84.04583,0.6,6.69,9.62,6.493,8.01,6.53,31.450000000000003,0.7453100158982512,41413.00025,42363.249500000005
2024-05-21 17:00:00,92.74142,0.61,7.26,6.9,5.919,9.16,6.64,30.57,0.7003598298985934,40069.0005,41587.49925
2024-05-21 18:00:00,98.18,0.61,8.78,3.66,5.18,10.43,6.42,29.9,0.6511705685618729,39280.00025,40354.499500000005
2024-05-21 19:00:00,122.63476,0.61,11.11,1.04,4.521,12.18,5.97,30.91,0.6059527660951148,39407.49975,39884.2505
2024-05-21 20:00:00,131.87283,0.61,12.23,0.09,4.181,12.38,5.72,31.03,0.601031260070899,39197.49975,39696.7505
2024-05-21 21:00:00,111.69,0.61,10.07,0.0,4.213,11.99,5.72,28.39,0.5776681930257133,38214.25,38403.74975
2024-05-21 22:00:00,99.7709,0.61,8.44,0.0,4.085,10.0,5.71,24.76,0.5961227786752826,34977.25075,35741.5
2024-05-21 23:00:00,91.99214,0.61,8.1,0.0,3.787,8.61,5.52,22.84,0.6230297723292468,31972.2495,32734.0
2024-05-22 00:00:00,84.31,0.61,6.93,0.0,3.125,7.36,5.52,20.42,0.6395690499510283,28956.99975,29918.0
2024-05-22 01:00:00,80.86446,0.61,6.68,0.0,2.82,6.82,5.6,19.71,0.6539827498731609,27190.5,28073.25
2024-05-22 02:00:00,71.38433,0.61,6.54,0.0,2.831,6.86,5.66,19.67,0.6512455516014235,26336.25075,27086.74975
2024-05-22 03:00:00,74.22824,0.61,6.61,0.0,2.933,6.79,5.75,19.76,0.6563765182186234,26366.001,26922.50025
2024-05-22 04:00:00,77.21053,0.62,6.94,0.0,3.213,6.85,5.39,19.8,0.654040404040404,26977.9995,27066.0
2024-05-22 05:00:00,78.06085,0.62,7.13,0.02,3.071,7.08,4.9,19.75,0.6415189873417722,27790.75,27581.74975
2024-05-22 06:00:00,100.22017,0.61,8.42,0.75,3.816,8.61,4.24,22.630000000000003,0.619531595227574,32032.50025,31547.25
2024-05-22 07:00:00,123.46,0.6,10.33,3.2,4.876,9.67,4.18,27.98,0.6543959971408149,38125.00025,37460.50025
2024-05-22 08:00:00,125.15,0.59,9.89,6.7,5.824,9.48,4.46,31.12,0.6953727506426736,42280.749500000005,42664.5
2024-05-22 09:00:00,103.99,0.59,8.32,9.79,6.68,8.77,4.46,31.93,0.7253366739743188,44032.24975,44596.74925
2024-05-22 10:00:00,89.06,0.58,7.4,12.0,7.208,7.77,4.49,32.24,0.7589950372208436,44298.25025,44730.5
2024-05-22 11:00:00,76.83388,0.58,7.69,13.28,7.502,7.51,4.34,33.39999999999999,0.7751497005988025,44478.75025,44156.999500000005
